"operator","enbId_rncId","cellId","frequency","trueServingCoverageArea_latitude","trueServingCoverageArea_longitude","normalizedServingCoverageArea_latitude","normalizedServingCoverageArea_longitude","fullActivityCoverage_latitude","fullActivityCoverage_longitude","bts_latitude","bts_longitude","altitude_altitude","Neighbor_Cell_0_latitude","Neighbor_Cell_0_longitude","Neighbor_Cell_1_latitude","Neighbor_Cell_1_longitude","Neighbor_Cell_2_latitude","Neighbor_Cell_2_longitude","ID"
"MegaCom Ltd",24281,12,"6400",52.4087486267,4.89586448669,52.4087486267,4.89586448669,52.4096031189,4.89592266083,"52.4112510681","4.8979101181","50","52.4062461853","4.9049949646","52.4103546143","4.89523458481","52.4111785889","4.90185070038",198
"MegaCom Ltd",40191,13,"6400",52.3631248474,4.90875959396,52.3631248474,4.90875959396,52.3635292053,4.90872573853,"52.3624992371","4.91080093384","56","52.3608856201","4.90917491913","52.361415863","4.90778303146","52.3629646301","4.9087843895",199
"MegaCom Ltd",63161,33,"1300",52.3474998474,4.82858896255,52.3474998474,4.82858896255,52.3469200134,4.82803726196,"52.3474998474","4.83165025711","49","52.3460044861","4.82571268082","52.347743988","4.82593250275","52.3459358215","4.82965326309",200
"MegaCom Ltd",17851,32,"1300",52.40625,4.87483406067,52.40625,4.87483406067,52.4077796936,4.87477064133,"NULL","NULL","47","52.3971710205","4.881254673","52.4044685364","4.86689472198","52.4055023193","4.87760734558",201
"MegaCom Ltd",39891,33,"1300",52.3387489319,4.85862779617,52.3387489319,4.85862779617,52.338432312,4.85897445679,"52.3400001526","4.86577129364","51","52.338809967","4.8606004715","52.3377876282","4.85706520081","52.3368415833","4.85064935684",202
"MegaCom Ltd",58081,11,"6400",52.3600006104,4.86349105835,52.3600006104,4.86349105835,52.3587608337,4.86027336121,"NULL","NULL","50","52.3571548462","4.86162090302","52.3585357666","4.86062002182","52.358253479","4.86399412155",203
"MegaCom Ltd",16981,11,"6400",52.3137512207,4.97762203217,52.3137512207,4.97762203217,52.3131256104,4.97725582123,"52.3149986267","4.97353982925","58","52.3126182556","4.97763204575","52.3202438354","4.98246097565","52.311214447","4.97630882263",204
"MegaCom Ltd",17761,32,"1300",52.3256263733,4.80079078674,52.3256263733,4.80079078674,52.3274040222,4.79546880722,"52.328125","4.79160642624","45","52.32629776","4.79472160339","52.324760437","4.81481456757","52.3196296692","4.80669927597",205
"MegaCom Ltd",35451,32,"1300",52.3681259155,4.87590837479,52.3681259155,4.87590837479,52.3713569641,4.87500476837,"52.3699989319","4.87488746643","51","52.3669815063","4.88228034973","52.3626899719","4.87601089478","52.3713569641","4.86926746368",206
"MegaCom Ltd",72621,32,"1300",52.3231239319,4.95602560043,52.3231239319,4.95602560043,52.3245697021,4.95505857468,"52.3268737793","4.950922966","46","52.3225402832","4.95330572128","52.3232727051","4.95511245728","52.3239555359","4.95683574677",207
"MegaCom Ltd",35491,12,"6400",52.3737487793,4.89208984375,52.3737487793,4.89208984375,52.3735466003,4.89243173599,"NULL","NULL","59","52.3741455078","4.89404773712","52.3733444214","4.89242172241","52.3733444214","4.89174318314",208
"MegaCom Ltd",19191,33,"1300",52.3224983215,4.80111837387,52.3224983215,4.80111837387,52.3189811707,4.80768537521,"NULL","NULL","44","52.3210754395","4.80512714386","52.3185386658","4.8093457222","52.3285942078","4.79446268082",209
"MegaCom Ltd",35931,12,"6400",52.3268737793,4.88396978378,52.3268737793,4.88396978378,52.329158783,4.88432598114,"52.3337516785","4.8849902153","46","52.3293495178","4.87897968292","52.327495575","4.87784671783","52.3286628723","4.88164043427",210
"MegaCom Ltd",1061,33,"1300",52.4275016785,4.89527845383,52.4275016785,4.89527845383,52.425151825,4.89632320404,"52.4262504578","4.9065284729","47","52.427947998","4.88968753815","52.425037384","4.89508295059","52.424407959","4.89869642258",211
"MegaCom Ltd",36481,11,"6400",52.3012504578,4.84961414337,52.3012504578,4.84961414337,52.3015098572,4.85469245911,"NULL","NULL","44","52.3024597168","4.85378408432","52.3007125854","4.85468769073","52.3005142212","4.85551738739",212
"MegaCom Ltd",16161,13,"6400",52.40625,4.85423326492,52.40625,4.85423326492,52.4073791504,4.85673809052,"52.4043731689","4.85934591293","47","52.4044685364","4.85318851471","52.4084472656","4.85815906525","52.4080352783","4.85794448853",213
"MegaCom Ltd",24991,12,"6400",52.3737487793,4.96076154709,52.3737487793,4.96076154709,52.3740921021,4.95983409882,"NULL","NULL","-9","52.3728904724","4.96019029617","52.3726272583","4.95984363556","52.3740348816","4.96251487732",214
"MegaCom Ltd",35911,33,"1300",52.3318748474,4.85442876816,52.3318748474,4.85442876816,52.3302650452,4.85634756088,"52.3287506104","4.85749006271","46","52.3300743103","4.8573679924","52.3322296143","4.8532371521","52.3291702271","4.85032701492",215
"MegaCom Ltd",41291,51,"3150",52.3706245422,4.89326190948,52.3706245422,4.89326190948,52.3696975708,4.89309549332,"NULL","NULL","63","52.3720169067","4.89291000366","52.3711090088","4.89298820496","52.3689613342","4.89296388626",216
"MegaCom Ltd",16491,31,"1300",52.3581237793,4.88480949402,52.3581237793,4.88480949402,52.3585929871,4.88145494461,"52.3568763733","4.88174819946","53","52.359375","4.88072776794","52.3590431213","4.87848138809","52.3610496521","4.87678718567",217
"MegaCom Ltd",22611,11,"6400",52.3412513733,4.90575218201,52.3412513733,4.90575218201,52.3406829834,4.90213871002,"52.3400001526","4.8986082077","49","52.3410835266","4.89972639084","52.3411827087","4.90535163879","52.3408317566","4.9045753479",218
"MegaCom Ltd",54481,31,"1300",52.3143768311,4.94115257263,52.3143768311,4.94115257263,52.3145599365,4.9411816597,"NULL","NULL","45","52.3147125244","4.94128417969","52.3145637512","4.94142103195","NULL","NULL",219
"MegaCom Ltd",23321,33,"1300",52.4075012207,4.91764640808,52.4075012207,4.91764640808,52.4074058533,4.9181394577,"52.40625","4.92071294785","45","52.4107208252","4.91203594208","52.4252243042","4.8972120285","52.4064254761","4.92053699493",220
"MegaCom Ltd",54561,33,"1300",52.3106231689,4.94795417786,52.3106231689,4.94795417786,52.3131103516,4.94305181503,"52.3143768311","4.94183111191","104","NULL","NULL","NULL","NULL","NULL","NULL",221
"MegaCom Ltd",73591,12,"6400",52.3181266785,4.96886253357,52.3181266785,4.96886253357,52.3186187744,4.97430181503,"NULL","NULL","53","52.3188591003","4.98291015625","52.3166160583","4.97646474838","52.3196678162","4.97503423691",222
"MegaCom Ltd",20131,12,"6400",52.3574981689,4.96124505997,52.3574981689,4.96124505997,52.3589172363,4.96680164337,"52.3612518311","4.96022462845","57","52.3572006226","4.95240736008","52.3608932495","4.96862316132","52.3513336182","4.98251962662",223
"MegaCom Ltd",83741,31,"1300",52.3712501526,4.82082033157,52.3712501526,4.82082033157,52.3722572327,4.82312011719,"NULL","NULL","NULL","52.3722305298","4.82312488556","52.3732910156","4.82670402527","52.3704338074","4.81841802597",224
"MegaCom Ltd",55461,32,"1300",52.3137512207,4.94100570679,52.3137512207,4.94100570679,52.3140411377,4.94169902802,"52.3143768311","4.94202613831","113","52.3139419556","4.94186544418","52.3142662048","4.94177246094","NULL","NULL",225
"MegaCom Ltd",1031,33,"1300",52.4206237793,4.83294916153,52.4206237793,4.83294916153,52.4220657349,4.83324241638,"52.4206237793","4.84010744095","65","52.4177093506","4.82287120819","52.419834137","4.82587385178","52.4186820984","4.82323265076",226
"MegaCom Ltd",1031,12,"6400",52.4137496948,4.84174823761,52.4137496948,4.84174823761,52.4118804932,4.83269548416,"52.4168739319","4.84276866913","58","52.4129867554","4.83506345749","52.4141807556","4.83051252365","52.4088478088","4.83711910248",227
"MegaCom Ltd",40021,12,"6400",52.3600006104,4.85721206665,52.3600006104,4.85721206665,52.360042572,4.85729503632,"52.3631248474","4.85823726654","58","52.3611297607","4.85675764084","52.3616409302","4.85992193222","52.3611755371","4.86011219025",228
"MegaCom Ltd",58161,13,"6400",52.3624992371,4.92980957031,52.3624992371,4.92980957031,52.3616752625,4.93080091476,"NULL","NULL","53","52.3634681702","4.92953634262","52.3628578186","4.92708015442","52.3631095886","4.9309668541",229
"MegaCom Ltd",11901,31,"1300",52.3424987793,4.82721662521,52.3424987793,4.82721662521,52.3425140381,4.8271727562,"52.3412513733","4.82925796509","49","52.3429603577","4.82809591293","52.3437347412","4.82281255722","52.342212677","4.82648944855",230
"MegaCom Ltd",921,13,"6400",52.3499984741,4.84813976288,52.3499984741,4.84813976288,52.3507575989,4.84923839569,"NULL","NULL","45","52.3556289673","4.8530664444","52.3544769287","4.85044431686","52.3552093506","4.85040044785",231
"MegaCom Ltd",41751,11,"6400",52.3131256104,4.93478012085,52.3131256104,4.93478012085,52.3117904663,4.93616676331,"52.3093757629","4.93580055237","47","52.3165168762","4.93307113647","52.3121643066","4.93521976471","52.3114013672","4.9359960556",232
"MegaCom Ltd",21491,32,"1300",52.3624992371,4.84139156342,52.3624992371,4.84139156342,52.3631629944,4.84237289429,"52.3618736267","4.84241199493","53","52.3623275757","4.84104967117","52.3645935059","4.84225082397","52.3651275635","4.84241199493",233
"MegaCom Ltd",21491,13,"6400",52.3712501526,4.83830070496,52.3712501526,4.83830070496,52.3699455261,4.84169435501,"52.3681259155","4.84136724472","50","52.3687896729","4.84204101562","52.3664703369","4.84200191498","52.3671875","4.84187507629",234
"MegaCom Ltd",40661,12,"6400",52.3062515259,4.87966299057,52.3062515259,4.87966299057,52.3033981323,4.87750959396,"52.3112487793","4.87456035614","46","52.3023986816","4.88908195496","52.3027687073","4.8755273819","52.3062515259","4.87400865555",235
"MegaCom Ltd",7791,11,"6400",52.3512496948,4.86527824402,52.3512496948,4.86527824402,52.3511772156,4.86558580399,"52.3506240845","4.86527824402","51","52.3520278931","4.86437511444","52.3517570496","4.86442375183","52.3528404236","4.86370611191",236
"MegaCom Ltd",73521,11,"6400",52.3143768311,4.94650888443,52.3143768311,4.94650888443,52.3141784668,4.94564437866,"52.3125","4.94344711304","59","52.3145065308","4.9485206604","52.314666748","4.95039081573","52.3153114319","4.94948720932",237
"MegaCom Ltd",19721,12,"6400",52.3675003052,4.90991687775,52.3675003052,4.90991687775,52.3722305298,4.90784645081,"NULL","NULL","49","52.3662605286","4.91088867188","52.3677978516","4.90994119644","52.366230011","4.91228532791",238
"MegaCom Ltd",36561,32,"1300",52.3462486267,4.94771003723,52.3462486267,4.94771003723,52.3450431824,4.94686031342,"52.3474998474","4.94668960571","47","52.3449821472","4.94481945038","52.3455123901","4.94640636444","52.3445358276","4.94827127457",239
"MegaCom Ltd",541,33,"1300",52.3106231689,4.95854997635,52.3106231689,4.95854997635,52.3093299866,4.95975589752,"52.3081245422","4.9616112709","46","52.3092269897","4.95878887177","52.3093910217","4.95899391174","52.3102989197","4.96169424057",240
"MegaCom Ltd",37121,12,"6400",52.3943748474,4.93095684052,52.3943748474,4.93095684052,52.3946228027,4.93142557144,"NULL","NULL","45","52.3933601379","4.93625974655","52.3871612549","4.94562005997","52.3892669678","4.93525409698",241
"MegaCom Ltd",31831,13,"6400",52.3306236267,4.85846662521,52.3306236267,4.85846662521,52.330581665,4.85903310776,"NULL","NULL","44","52.3319740295","4.86934566498","52.3329582214","4.87020015717","52.3322410583","4.86876964569",242
"MegaCom Ltd",20181,32,"1300",52.3699989319,4.92124986649,52.3699989319,4.92124986649,52.3718910217,4.92089366913,"NULL","NULL","54","52.371837616","4.92151832581","52.3681297302","4.91470193863","52.3723831177","4.91922855377",243
"MegaCom Ltd",561,11,"6400",52.3600006104,4.88566875458,52.3600006104,4.88566875458,52.359462738,4.88657236099,"NULL","NULL","47","52.3596687317","4.88681650162","52.3610496521","4.88498067856","52.3607177734","4.88535642624",244
"MegaCom Ltd",901,12,"6400",52.3149986267,4.88675785065,52.3149986267,4.88675785065,52.3135147095,4.89044427872,"52.3199996948","4.87757301331","41","52.3142852783","4.89027357101","52.3134384155","4.8893699646","52.3132781982","4.88957023621",245
"MegaCom Ltd",60251,32,"1300",52.3431243896,4.88439941406,52.3431243896,4.88439941406,52.3440933228,4.88502454758,"52.3456268311","4.88541984558","47","52.3443946838","4.88680171967","52.3441886902","4.88622570038","52.3443222046","4.88614749908",246
"MegaCom Ltd",22311,12,"6400",52.3487510681,4.81806135178,52.3487510681,4.81806135178,52.3488960266,4.81849098206,"52.3525009155","4.8139796257","48","52.3499183655","4.8120265007","52.3448371887","4.82355451584","52.347328186","4.81636238098",247
"MegaCom Ltd",931,11,"6400",52.3675003052,4.84301280975,52.3675003052,4.84301280975,52.3690223694,4.84565448761,"52.3675003052","4.84301280975","48","52.3695373535","4.84688472748","52.3705024719","4.85052728653","52.3701286316","4.84791517258",248
"MegaCom Ltd",92961,13,"6400",52.3624992371,4.89750957489,52.3624992371,4.89750957489,52.3624153137,4.89815425873,"NULL","NULL","50","52.3625793457","4.89907217026","52.3630218506","4.90298843384","52.363735199","4.8997168541",249
"MegaCom Ltd",42861,33,"1300",52.3206253052,4.84929704666,52.3206253052,4.84929704666,52.3212127686,4.85314941406,"52.3199996948","4.85337877274","45","52.3225631714","4.85508775711","52.3213577271","4.85702133179","52.3218421936","4.85725593567",250
"MegaCom Ltd",41781,34,"1300",52.3662490845,4.89664077759,52.3662490845,4.89664077759,52.3661956787,4.89620113373,"52.3662490845","4.89664077759","68","52.3662643433","4.89710950851","52.3662490845","4.8957862854","52.3663711548","4.89587879181",251
"MegaCom Ltd",30961,32,"1300",52.3893737793,4.91511726379,52.3893737793,4.91511726379,52.3892097473,4.91489267349,"52.390625","4.91409158707","50","52.3903503418","4.91495609283","52.3872718811","4.91641616821","52.3893127441","4.91227531433",252
"MegaCom Ltd",40191,12,"6400",52.3587493896,4.91232919693,52.3587493896,4.91232919693,52.3607177734,4.91117191315,"52.3631248474","4.91028785706","55","52.3596496582","4.9121336937","52.3609046936","4.90973138809","52.3606796265","4.91065406799",253
"MegaCom Ltd",63161,13,"6400",52.3468742371,4.82929182053,52.3468742371,4.82929182053,52.3463668823,4.82901859283,"52.3450012207","4.8313331604","47","52.3457756042","4.83004903793","52.3466148376","4.8258934021","52.3456001282","4.82936525345",254
"MegaCom Ltd",17851,33,"1300",52.4193763733,4.86717796326,52.4193763733,4.86717796326,52.4189109802,4.86644554138,"NULL","NULL","48","52.4305801392","4.86708498001","52.4179916382","4.87112808228","52.4214553833","4.83367204666",255
"MegaCom Ltd",39891,12,"6400",52.3387489319,4.86863279343,52.3387489319,4.86863279343,52.3388214111,4.86892080307,"52.3393745422","4.86863279343","55","52.339302063","4.86680173874","52.3393058777","4.86783695221","52.3392868042","4.86807107925",256
"MegaCom Ltd",16751,33,"1300",52.3424987793,4.83017110825,52.3424987793,4.83017110825,52.3413772583,4.83027362823,"52.3424987793","4.83017110825","41","52.3412322998","4.82797384262","52.3423919678","4.8281493187","52.3423423767","4.82845211029",257
"MegaCom Ltd",16981,12,"6400",52.3118743896,4.96351575851,52.3118743896,4.96351575851,52.3119926453,4.96752929688,"52.3125","4.96963882446","46","52.3097229004","4.96836900711","52.3104972839","4.96966314316","52.3102149963","4.96873521805",258
"MegaCom Ltd",72631,32,"1300",52.3506240845,5.00216293335,52.3506240845,5.00216293335,52.3522109985,5.00191879272,"52.3537483215","5.00216293335","55","52.3606109619","5.02217769623","52.3439903259","5.00314474106","52.3482284546","5.00183582306",259
"MegaCom Ltd",35451,13,"6400",52.375,4.86773443222,52.375,4.86773443222,52.3747558594,4.87104511261,"52.3743743896","4.87488746643","56","52.3759040833","4.86559581757","52.3741760254","4.86301755905","52.3812789917","4.85682106018",260
"MegaCom Ltd",72621,11,"6400",52.3300018311,4.9506688118,52.3300018311,4.9506688118,52.3303031921,4.95114278793,"52.3256263733","4.95168924332","47","52.3314094543","4.95190429688","52.3318023682","4.94962882996","52.3289604187","4.95522928238",261
"MegaCom Ltd",35491,13,"6400",52.3774986267,4.88469219208,52.3774986267,4.88469219208,52.3763198853,4.88454580307,"NULL","NULL","54","52.3742523193","4.88386249542","52.3773231506","4.89091777802","52.3763656616","4.88245105743",262
"MegaCom Ltd",19191,11,"6400",52.3125,4.82242202759,52.3125,4.82242202759,52.3112335205,4.82015132904,"NULL","NULL","44","52.3077087402","4.82323265076","52.3123092651","4.81617164612","52.3156204224","4.828373909",263
"MegaCom Ltd",35931,31,"1300",52.3356246948,4.88977050781,52.3356246948,4.88977050781,52.3342285156,4.88929176331,"52.3343734741","4.88875007629","49","52.3341789246","4.88872051239","52.3350372314","4.8898730278","52.3381347656","4.90989732742",264
"MegaCom Ltd",12911,31,"1300",52.3056259155,4.81264638901,52.3056259155,4.81264638901,52.3061752319,4.81079101562,"52.3081245422","4.80856466293","44","52.3065719604","4.81065416336","52.3027877808","4.81318855286","52.3065071106","4.8100194931",265
"MegaCom Ltd",36481,31,"1300",52.3012504578,4.8511133194,52.3012504578,4.8511133194,52.3010025024,4.85473632812,"NULL","NULL","42","52.3038864136","4.84766101837","52.3006629944","4.8457274437","52.3003311157","4.8471288681",266
"MegaCom Ltd",16161,31,"1300",52.4075012207,4.86759281158,52.4075012207,4.86759281158,52.4048538208,4.86552715302,"52.4043731689","4.86657238007","50","52.4087753296","4.86500501633","52.4080352783","4.86555194855","52.4035797119","4.88650369644",267
"MegaCom Ltd",24991,33,"1300",52.3762512207,4.95080089569,52.3762512207,4.95080089569,52.3752212524,4.95281744003,"52.3800010681","4.94773435593","44","52.373714447","4.95109367371","52.3734283447","4.95444822311","52.3677253723","4.94958496094",268
"MegaCom Ltd",35911,11,"6400",52.3293762207,4.86567878723,52.3293762207,4.86567878723,52.3297424316,4.86655282974,"52.328125","4.8605761528","53","52.3269195557","4.87619638443","52.3276748657","4.86998033524","52.3300743103","4.86276865005",269
"MegaCom Ltd",16491,33,"1300",52.3574981689,4.87367677689,52.3574981689,4.87367677689,52.3578224182,4.87462902069,"NULL","NULL","44","52.3589706421","4.87571287155","52.3547019958","4.86725091934","52.3600158691","4.87718772888",270
"MegaCom Ltd",22611,12,"6400",52.3331260681,4.89976549149,52.3331260681,4.89976549149,52.3325424194,4.8991355896,"NULL","NULL","50","52.3351860046","4.89502906799","52.3155822754","4.90595197678","52.3342933655","4.89971208572",271
"MegaCom Ltd",54491,31,"1300",52.3143768311,4.9421043396,52.3143768311,4.9421043396,52.3146209717,4.94185066223,"52.3137512207","4.9421043396","112","NULL","NULL","NULL","NULL","NULL","NULL",272
"MegaCom Ltd",23321,11,"6400",52.4075012207,4.93295431137,52.4075012207,4.93295431137,52.4096298218,4.93226575851,"52.40625","4.92477560043","49","52.4130020142","4.98226070404","52.4212532043","5.04983377457","52.4130859375","4.92602062225",273
"MegaCom Ltd",54561,31,"1300",52.3131256104,4.94213867188,52.3131256104,4.94213867188,52.3137207031,4.94209003448,"52.3137512207","4.94111824036","103","NULL","NULL","NULL","NULL","NULL","NULL",274
"MegaCom Ltd",73591,13,"6400",52.3274993896,4.96484851837,52.3274993896,4.96484851837,52.3275604248,4.9668211937,"NULL","NULL","49","52.3230171204","4.96182107925","52.332157135","4.96604013443","52.3320999146","4.96882820129",275
"MegaCom Ltd",20141,12,"6400",52.3331260681,4.88473129272,52.3331260681,4.88473129272,52.333568573,4.88558101654,"52.3349990845","4.88575172424","54","52.331073761","4.88833999634","52.3350067139","4.88221168518","52.3358612061","4.88867664337",276
"MegaCom Ltd",83742,31,"1300",52.3662490845,4.82004880905,52.3662490845,4.82004880905,52.3678627014,4.81718730927,"NULL","NULL","34","52.368812561","4.81589841843","52.3684577942","4.81609392166","52.3686218262","4.81592750549",277
"MegaCom Ltd",55471,32,"1300",52.3149986267,4.94150400162,52.3149986267,4.94150400162,52.3148574829,4.94128894806,"NULL","NULL","109","NULL","NULL","NULL","NULL","NULL","NULL",278
"MegaCom Ltd",16041,11,"6400",52.3962516785,4.89167976379,52.3962516785,4.89167976379,52.393157959,4.89109373093,"52.3925018311","4.89065933228","50","52.3990631104","4.89203596115","52.3984489441","4.89390134811","52.3900680542","4.89038562775",279
"MegaCom Ltd",21111,11,"6400",52.4206237793,4.8107175827,52.4206237793,4.8107175827,52.422618866,4.80980491638,"NULL","NULL","55","52.423538208","4.802983284","52.4029006958","4.78847169876","52.4129981995","4.81345701218",280
"MegaCom Ltd",85212,33,"1300",52.3068733215,4.82050800323,52.3068733215,4.82050800323,52.3062744141,4.82057619095,"NULL","NULL","NULL","52.3071250916","4.82112312317","52.3072013855","4.82109880447","52.307849884","4.82129859924",281
"MegaCom Ltd",11901,32,"1300",52.3381233215,4.82520008087,52.3381233215,4.82520008087,52.3385543823,4.8251414299,"52.3412513733","4.82724142075","50","52.3388137817","4.82354974747","52.3266563416","4.82597637177","52.3381996155","4.82679700851",282
"MegaCom Ltd",85771,11,"6400",52.3143768311,4.95408201218,52.3143768311,4.95408201218,52.3149185181,4.95402336121,"52.3137512207","4.95204114914","72","52.3130455017","4.95344734192","52.3143310547","4.95292949677","52.3156089783","4.95197248459",283
"MegaCom Ltd",40161,12,"6400",52.3806266785,4.82297372818,52.3806266785,4.82297372818,52.3810195923,4.82132816315,"52.3831253052","4.81888198853","49","52.3809623718","4.82183599472","52.3807029724","4.82033205032","52.3804397583","4.81879377365",284
"MegaCom Ltd",41751,13,"6400",52.3037490845,4.92794942856,52.3037490845,4.92794942856,52.3056411743,4.92973136902,"52.3068733215","4.93407249451","44","52.3070030212","4.92938947678","52.3071327209","4.92911148071","52.3093948364","4.92940425873",285
"MegaCom Ltd",21491,33,"1300",52.3706245422,4.83796405792,52.3706245422,4.83796405792,52.3700408936,4.84213876724,"52.3668746948","4.83898448944","49","52.3688926697","4.84199714661","52.3701324463","4.83323717117","52.3705940247","4.82916498184",286
"MegaCom Ltd",21491,31,"1300",52.3656234741,4.84994125366,52.3656234741,4.84994125366,52.3659133911,4.85039567947,"52.3662490845","4.84790039062","53","52.3655891418","4.8512840271","52.3681106567","4.85046863556","52.3627815247","4.84926748276",287
"MegaCom Ltd",40661,13,"6400",52.3106231689,4.86622047424,52.3106231689,4.86622047424,52.3109588623,4.86773920059,"52.3118743896","4.87336444855","47","52.3109092712","4.86584472656","52.3093605042","4.86190414429","52.3121376038","4.86373519897",288
"MegaCom Ltd",40581,32,"1300",52.3706245422,4.81925296783,52.3706245422,4.81925296783,52.3714294434,4.81704568863,"52.3731231689","4.8172121048","43","52.3693733215","4.81651353836","52.3710823059","4.81177711487","52.3676261902","4.812748909",289
"MegaCom Ltd",73521,13,"6400",52.3137512207,4.94012212753,52.3137512207,4.94012212753,52.3139839172,4.93893051147,"52.3125","4.94114255905","50","52.311580658","4.90654277802","52.3129119873","4.93347167969","52.3120307922","4.93518066406",290
"MegaCom Ltd",19721,13,"6400",52.3800010681,4.90131855011,52.3800010681,4.90131855011,52.3788833618,4.90373516083,"NULL","NULL","51","52.3900184631","4.89432621002","52.3767547607","4.90356445312","52.378074646","4.90160655975",291
"MegaCom Ltd",36561,11,"6400",52.3525009155,4.94527816772,52.3525009155,4.94527816772,52.3516120911,4.94398450851,"52.3487510681","4.94629859924","43","52.3539733887","4.94950199127","52.3513755798","4.94352054596","52.3534431458","4.94639635086",292
"MegaCom Ltd",541,11,"6400",52.3093757629,4.97127437592,52.3093757629,4.97127437592,52.3073692322,4.96961402893,"52.3087501526","4.96311044693","45","52.3075294495","4.96996593475","52.303478241","4.99886226654","52.3079528809","4.96843242645",293
"MegaCom Ltd",31831,31,"1300",52.3325004578,4.87752914429,52.3325004578,4.87752914429,52.3324012756,4.87848138809,"52.3318748474","4.87854957581","49","52.3319587708","4.87875509262","52.3323783875","4.88017559052","52.3318099976","4.88020515442",294
"MegaCom Ltd",55891,12,"6400",52.3806266785,4.86563491821,52.3806266785,4.86563491821,52.3800697327,4.86329078674,"NULL","NULL","59","52.3785171509","4.86063480377","52.3787689209","4.86218738556","52.3811035156","4.86521959305",295
"MegaCom Ltd",571,12,"6400",52.3687515259,4.88741207123,52.3687515259,4.88741207123,52.368598938,4.88807106018,"NULL","NULL","53","52.3677062988","4.88741207123","52.3680953979","4.88793468475","52.3699302673","4.88732910156",296
"MegaCom Ltd",901,31,"1300",52.3243751526,4.88680171967,52.3243751526,4.88680171967,52.325302124,4.88564920425,"52.3224983215","4.88067865372","44","52.3270950317","4.88829088211","52.3214607239","4.89367675781","52.3269500732","4.89124011993",297
"MegaCom Ltd",81001,33,"1300",52.3368759155,4.95926761627,52.3368759155,4.95926761627,52.3389930725,4.96090841293,"52.3412513733","4.9643702507","47","52.3435935974","4.9421582222","52.3370399475","4.95941400528","52.3311309814","4.9573340416",298
"MegaCom Ltd",22311,13,"6400",52.3512496948,4.80359840393,52.3512496948,4.80359840393,52.3496665955,4.80483388901,"52.3531265259","4.80870103836","44","52.3517913818","4.79496097565","52.3495864868","4.80920410156","52.3503913879","4.79780292511",299
"MegaCom Ltd",40631,33,"1300",52.3331260681,4.93746089935,52.3331260681,4.93746089935,52.3313903809,4.93697738647,"52.3312492371","4.93746089935","49","52.3330841064","4.93591785431","52.3317146301","4.93619632721","52.3326225281","4.94021463394",300
"MegaCom Ltd",42861,12,"6400",52.3106231689,4.8501906395,52.3106231689,4.8501906395,52.3107452393,4.85435056686,"52.3175010681","4.85427236557","41","52.3072509766","4.8544921875","52.3099861145","4.85705566406","52.3145561218","4.84250020981",301
"MegaCom Ltd",41781,11,"6400",52.3668746948,4.90358400345,52.3668746948,4.90358400345,52.3669891357,4.90099143982,"52.3675003052","4.90051746368","54","52.3670082092","4.89881324768","52.3679771423","4.90192890167","52.3679161072","4.90392589569",302
"MegaCom Ltd",30971,33,"1300",52.3712501526,4.93378400803,52.3712501526,4.93378400803,52.3711662292,4.93517112732,"52.3693733215","4.93889141083","52","52.3710746765","4.93739271164","52.3727874756","4.92175769806","52.3717041016","4.92936992645",303
"MegaCom Ltd",31001,12,"6400",52.3774986267,4.83607435226,52.3774986267,4.83607435226,52.3783149719,4.83705091476,"52.3843765259","4.83505392075","51","52.3780670166","4.83880376816","52.3808937073","4.8385643959","52.378692627","4.83948707581",304
"MegaCom Ltd",63161,12,"6400",52.3368759155,4.83101081848,52.3368759155,4.83101081848,52.3413925171,4.83019542694,"NULL","NULL","62","52.3401908875","4.82808589935","52.3420906067","4.83076667786","52.3212547302","4.82756853104",305
"MegaCom Ltd",17851,13,"6400",52.4156265259,4.86849594116,52.4156265259,4.86849594116,52.4178276062,4.86990737915,"NULL","NULL","49","52.4175033569","4.86739253998","52.4206848145","4.82869148254","52.4141960144","4.86130857468",306
"MegaCom Ltd",39891,13,"6400",52.3381233215,4.85903787613,52.3381233215,4.85903787613,52.3383903503,4.85980939865,"52.3393745422","4.86618185043","56","52.338973999","4.86259746552","52.3386192322","4.85539054871","52.3392868042","4.86017560959",307
"MegaCom Ltd",40011,35,"1300",52.3774986267,4.90103006363,52.3774986267,4.90103006363,52.3778114319,4.90101575851,"52.3781242371","4.90103006363","66","52.3779296875","4.90119123459","52.3773345947","4.90152359009","52.3772010803","4.90185546875",308
"MegaCom Ltd",58221,33,"1300",52.2999992371,4.98015117645,52.2999992371,4.98015117645,52.3018608093,4.97998523712,"52.296875","4.98117208481","49","52.3032684326","4.9777636528","52.3018913269","4.97998046875","52.3035430908","4.97702169418",309
"MegaCom Ltd",72631,12,"6400",52.3499984741,5.00312995911,52.3499984741,5.00312995911,52.3499526978,5.0040769577,"52.3537483215","5.00312519073","53","52.3474655151","5.01187515259","52.3458976746","5.0144238472","52.3497314453","5.0052781105",310
"MegaCom Ltd",63441,12,"6400",52.4275016785,4.8739991188,52.4275016785,4.8739991188,52.4285049438,4.87200689316,"52.4287490845","4.86991214752","50","52.4279899597","4.87237787247","52.4291152954","4.87112808228","52.4291496277","4.87068843842",311
